ano;Prediccion;province;energy type;;;;
31/12/2033;0,03;Nunavut;Solar;;;;
31/12/2034;0,03;Nunavut;Solar;;;;
31/12/2035;0,03;Nunavut;Solar;;;;
31/12/2036;0,03;Nunavut;Solar;;;;
31/12/2037;0,03;Nunavut;Solar;;;;
31/12/2038;0,03;Nunavut;Solar;;;;
31/12/2039;0,03;Nunavut;Solar;;;;
31/12/2040;0,03;Nunavut;Solar;;;;
31/12/2041;0,03;Nunavut;Solar;;;;
31/12/2042;0,03;Nunavut;Solar;;;;
31/12/2043;0,03;Nunavut;Solar;;;;
31/12/2044;0,03;Nunavut;Solar;;;;
31/12/2045;0,03;Nunavut;Solar;;;;
31/12/2046;0,03;Nunavut;Solar;;;;
31/12/2047;0,03;Nunavut;Solar;;;;
31/12/2048;0,03;Nunavut;Solar;;;;
31/12/2049;0,03;Nunavut;Solar;;;;
31/12/2050;0,03;Nunavut;Solar;;;;
31/12/2051;0,03;Nunavut;Solar;;;;
31/12/2024;0,00;Nunavut;Uranium;;;;
31/12/2025;0,00;Nunavut;Uranium;;;;
31/12/2026;0,00;Nunavut;Uranium;;;;
31/12/2027;0,00;Nunavut;Uranium;;;;
31/12/2028;0,00;Nunavut;Uranium;;;;
31/12/2029;0,00;Nunavut;Uranium;;;;
31/12/2030;0,00;Nunavut;Uranium;;;;
31/12/2031;0,00;Nunavut;Uranium;;;;
31/12/2032;0,00;Nunavut;Uranium;;;;
31/12/2033;0,00;Nunavut;Uranium;;;;
31/12/2034;0,00;Nunavut;Uranium;;;;
31/12/2035;0,00;Nunavut;Uranium;;;;
31/12/2036;0,00;Nunavut;Uranium;;;;
31/12/2037;0,00;Nunavut;Uranium;;;;
31/12/2038;0,00;Nunavut;Uranium;;;;
31/12/2039;0,00;Nunavut;Uranium;;;;
31/12/2040;0,00;Nunavut;Uranium;;;;
31/12/2041;0,00;Nunavut;Uranium;;;;
31/12/2042;0,00;Nunavut;Uranium;;;;
31/12/2043;0,00;Nunavut;Uranium;;;;
31/12/2044;0,00;Nunavut;Uranium;;;;
31/12/2045;0,00;Nunavut;Uranium;;;;
31/12/2046;0,00;Nunavut;Uranium;;;;
31/12/2047;0,00;Nunavut;Uranium;;;;
31/12/2048;0,00;Nunavut;Uranium;;;;
31/12/2049;0,00;Nunavut;Uranium;;;;
31/12/2050;0,00;Nunavut;Uranium;;;;
31/12/2051;0,00;Nunavut;Uranium;;;;
31/12/2024;0,00;Nunavut;Coal & Coke;;;;
31/12/2025;0,00;Nunavut;Coal & Coke;;;;
31/12/2026;0,00;Nunavut;Coal & Coke;;;;
31/12/2027;0,00;Nunavut;Coal & Coke;;;;
31/12/2028;0,00;Nunavut;Coal & Coke;;;;
31/12/2029;0,00;Nunavut;Coal & Coke;;;;
31/12/2030;0,00;Nunavut;Coal & Coke;;;;
31/12/2031;0,00;Nunavut;Coal & Coke;;;;
31/12/2032;0,00;Nunavut;Coal & Coke;;;;
31/12/2033;0,00;Nunavut;Coal & Coke;;;;
31/12/2034;0,00;Nunavut;Coal & Coke;;;;
31/12/2035;0,00;Nunavut;Coal & Coke;;;;
31/12/2036;0,00;Nunavut;Coal & Coke;;;;
31/12/2037;0,00;Nunavut;Coal & Coke;;;;
31/12/2038;0,00;Nunavut;Coal & Coke;;;;
31/12/2039;0,00;Nunavut;Coal & Coke;;;;
31/12/2040;0,00;Nunavut;Coal & Coke;;;;
31/12/2041;0,00;Nunavut;Coal & Coke;;;;
31/12/2042;0,00;Nunavut;Coal & Coke;;;;
31/12/2043;0,00;Nunavut;Coal & Coke;;;;
31/12/2044;0,00;Nunavut;Coal & Coke;;;;
31/12/2045;0,00;Nunavut;Coal & Coke;;;;
31/12/2046;0,00;Nunavut;Coal & Coke;;;;
31/12/2047;0,00;Nunavut;Coal & Coke;;;;
31/12/2048;0,00;Nunavut;Coal & Coke;;;;
31/12/2049;0,00;Nunavut;Coal & Coke;;;;
31/12/2050;0,00;Nunavut;Coal & Coke;;;;
31/12/2051;0,00;Nunavut;Coal & Coke;;;;
31/12/2024;0,00;Nunavut;Natural Gas;;;;
31/12/2025;0,00;Nunavut;Natural Gas;;;;
31/12/2026;0,00;Nunavut;Natural Gas;;;;
31/12/2027;0,00;Nunavut;Natural Gas;;;;
31/12/2028;0,00;Nunavut;Natural Gas;;;;
31/12/2029;0,00;Nunavut;Natural Gas;;;;
31/12/2030;0,00;Nunavut;Natural Gas;;;;
31/12/2031;0,00;Nunavut;Natural Gas;;;;
31/12/2032;0,00;Nunavut;Natural Gas;;;;
31/12/2033;0,00;Nunavut;Natural Gas;;;;
31/12/2034;0,00;Nunavut;Natural Gas;;;;
31/12/2035;0,00;Nunavut;Natural Gas;;;;
31/12/2036;0,00;Nunavut;Natural Gas;;;;
31/12/2037;0,00;Nunavut;Natural Gas;;;;
31/12/2038;0,00;Nunavut;Natural Gas;;;;
31/12/2039;0,00;Nunavut;Natural Gas;;;;
31/12/2040;0,00;Nunavut;Natural Gas;;;;
31/12/2041;0,00;Nunavut;Natural Gas;;;;
31/12/2042;0,00;Nunavut;Natural Gas;;;;
31/12/2043;0,00;Nunavut;Natural Gas;;;;
31/12/2044;0,00;Nunavut;Natural Gas;;;;
31/12/2045;0,00;Nunavut;Natural Gas;;;;
31/12/2046;0,00;Nunavut;Natural Gas;;;;
31/12/2047;0,00;Nunavut;Natural Gas;;;;
31/12/2048;0,00;Nunavut;Natural Gas;;;;
31/12/2049;0,00;Nunavut;Natural Gas;;;;
31/12/2050;0,00;Nunavut;Natural Gas;;;;
31/12/2051;0,00;Nunavut;Natural Gas;;;;
31/12/2024;0,00;Nunavut;Oil;;;;
31/12/2025;0,00;Nunavut;Oil;;;;
31/12/2026;0,00;Nunavut;Oil;;;;
31/12/2027;0,00;Nunavut;Oil;;;;
31/12/2028;0,00;Nunavut;Oil;;;;
31/12/2029;0,00;Nunavut;Oil;;;;
31/12/2030;0,00;Nunavut;Oil;;;;
31/12/2031;0,00;Nunavut;Oil;;;;
31/12/2032;0,00;Nunavut;Oil;;;;
31/12/2033;0,00;Nunavut;Oil;;;;
31/12/2034;0,00;Nunavut;Oil;;;;
31/12/2035;0,00;Nunavut;Oil;;;;
31/12/2036;0,00;Nunavut;Oil;;;;
31/12/2037;0,00;Nunavut;Oil;;;;
31/12/2038;0,00;Nunavut;Oil;;;;
31/12/2039;0,00;Nunavut;Oil;;;;
31/12/2040;0,00;Nunavut;Oil;;;;
31/12/2041;0,00;Nunavut;Oil;;;;
31/12/2042;0,00;Nunavut;Oil;;;;
31/12/2043;0,00;Nunavut;Oil;;;;
31/12/2044;0,00;Nunavut;Oil;;;;
31/12/2045;0,00;Nunavut;Oil;;;;
31/12/2046;0,00;Nunavut;Oil;;;;
31/12/2047;0,00;Nunavut;Oil;;;;
31/12/2048;0,00;Nunavut;Oil;;;;
31/12/2049;0,00;Nunavut;Oil;;;;
31/12/2050;0,00;Nunavut;Oil;;;;
31/12/2051;0,00;Nunavut;Oil;;;;
31/12/2024;9332,00;Ontario;Hydro / Wave / Tidal;;;;
31/12/2025;9364,00;Ontario;Hydro / Wave / Tidal;;;;
31/12/2026;9401,06;Ontario;Hydro / Wave / Tidal;;;;
31/12/2027;9437,64;Ontario;Hydro / Wave / Tidal;;;;
31/12/2028;9471,33;Ontario;Hydro / Wave / Tidal;;;;
31/12/2029;9499,99;Ontario;Hydro / Wave / Tidal;;;;
31/12/2030;9527,06;Ontario;Hydro / Wave / Tidal;;;;
31/12/2031;9551,23;Ontario;Hydro / Wave / Tidal;;;;
31/12/2032;9572,86;Ontario;Hydro / Wave / Tidal;;;;
31/12/2033;9592,29;Ontario;Hydro / Wave / Tidal;;;;
31/12/2034;9609,80;Ontario;Hydro / Wave / Tidal;;;;
31/12/2035;9625,45;Ontario;Hydro / Wave / Tidal;;;;
31/12/2036;9639,50;Ontario;Hydro / Wave / Tidal;;;;
31/12/2037;9652,09;Ontario;Hydro / Wave / Tidal;;;;
31/12/2038;9663,38;Ontario;Hydro / Wave / Tidal;;;;
31/12/2039;9673,49;Ontario;Hydro / Wave / Tidal;;;;
31/12/2040;9682,54;Ontario;Hydro / Wave / Tidal;;;;
31/12/2041;9690,65;Ontario;Hydro / Wave / Tidal;;;;
31/12/2042;9697,92;Ontario;Hydro / Wave / Tidal;;;;
31/12/2043;9704,42;Ontario;Hydro / Wave / Tidal;;;;
31/12/2044;9710,24;Ontario;Hydro / Wave / Tidal;;;;
31/12/2045;9715,46;Ontario;Hydro / Wave / Tidal;;;;
31/12/2046;9720,12;Ontario;Hydro / Wave / Tidal;;;;
31/12/2047;9724,30;Ontario;Hydro / Wave / Tidal;;;;
31/12/2048;9728,04;Ontario;Hydro / Wave / Tidal;;;;
31/12/2049;9731,39;Ontario;Hydro / Wave / Tidal;;;;
31/12/2050;9734,38;Ontario;Hydro / Wave / Tidal;;;;
31/12/2051;9737,06;Ontario;Hydro / Wave / Tidal;;;;
31/12/2024;6229,16;Ontario;Wind;;;;
31/12/2025;6437,80;Ontario;Wind;;;;
31/12/2026;6635,39;Ontario;Wind;;;;
31/12/2027;6832,93;Ontario;Wind;;;;
31/12/2028;7039,35;Ontario;Wind;;;;
31/12/2029;7252,10;Ontario;Wind;;;;
31/12/2030;7422,28;Ontario;Wind;;;;
31/12/2031;7583,86;Ontario;Wind;;;;
31/12/2032;7736,79;Ontario;Wind;;;;
31/12/2033;7880,41;Ontario;Wind;;;;
31/12/2034;8013,61;Ontario;Wind;;;;
31/12/2035;8135,66;Ontario;Wind;;;;
31/12/2036;8249,40;Ontario;Wind;;;;
31/12/2037;8355,09;Ontario;Wind;;;;
31/12/2038;8453,08;Ontario;Wind;;;;
31/12/2039;8543,78;Ontario;Wind;;;;
31/12/2040;8627,72;Ontario;Wind;;;;
31/12/2041;8705,48;Ontario;Wind;;;;
31/12/2042;8777,46;Ontario;Wind;;;;
31/12/2043;8844,06;Ontario;Wind;;;;
31/12/2044;8905,66;Ontario;Wind;;;;
31/12/2045;8962,62;Ontario;Wind;;;;
31/12/2046;9015,28;Ontario;Wind;;;;
31/12/2047;9063,96;Ontario;Wind;;;;
31/12/2048;9108,94;Ontario;Wind;;;;
31/12/2049;9150,51;Ontario;Wind;;;;
31/12/2050;9188,90;Ontario;Wind;;;;
31/12/2051;9224,37;Ontario;Wind;;;;
31/12/2024;732,97;Ontario;Biomass / Geothermal;;;;
31/12/2025;741,79;Ontario;Biomass / Geothermal;;;;
31/12/2026;754,65;Ontario;Biomass / Geothermal;;;;
31/12/2027;766,54;Ontario;Biomass / Geothermal;;;;
31/12/2028;776,79;Ontario;Biomass / Geothermal;;;;
31/12/2029;784,85;Ontario;Biomass / Geothermal;;;;
31/12/2030;792,34;Ontario;Biomass / Geothermal;;;;
31/12/2031;798,68;Ontario;Biomass / Geothermal;;;;
31/12/2032;804,10;Ontario;Biomass / Geothermal;;;;
31/12/2033;808,78;Ontario;Biomass / Geothermal;;;;
31/12/2034;812,82;Ontario;Biomass / Geothermal;;;;
31/12/2035;816,29;Ontario;Biomass / Geothermal;;;;
31/12/2036;819,28;Ontario;Biomass / Geothermal;;;;
31/12/2037;821,85;Ontario;Biomass / Geothermal;;;;
31/12/2038;824,06;Ontario;Biomass / Geothermal;;;;
31/12/2039;825,96;Ontario;Biomass / Geothermal;;;;
31/12/2040;827,60;Ontario;Biomass / Geothermal;;;;
31/12/2041;829,01;Ontario;Biomass / Geothermal;;;;
31/12/2042;830,22;Ontario;Biomass / Geothermal;;;;
31/12/2043;831,26;Ontario;Biomass / Geothermal;;;;
31/12/2044;832,15;Ontario;Biomass / Geothermal;;;;
31/12/2045;832,93;Ontario;Biomass / Geothermal;;;;
31/12/2046;833,59;Ontario;Biomass / Geothermal;;;;
31/12/2047;834,16;Ontario;Biomass / Geothermal;;;;
31/12/2048;834,65;Ontario;Biomass / Geothermal;;;;
31/12/2049;835,07;Ontario;Biomass / Geothermal;;;;
31/12/2050;835,43;Ontario;Biomass / Geothermal;;;;
31/12/2051;835,75;Ontario;Biomass / Geothermal;;;;
31/12/2024;2862,17;Ontario;Solar;;;;
31/12/2025;2966,07;Ontario;Solar;;;;
31/12/2026;3077,77;Ontario;Solar;;;;
31/12/2027;3188,22;Ontario;Solar;;;;
31/12/2028;3288,55;Ontario;Solar;;;;
31/12/2029;3370,97;Ontario;Solar;;;;
31/12/2030;3446,91;Ontario;Solar;;;;
31/12/2031;3512,56;Ontario;Solar;;;;
31/12/2032;3569,11;Ontario;Solar;;;;
31/12/2033;3618,06;Ontario;Solar;;;;
31/12/2034;3660,57;Ontario;Solar;;;;
31/12/2035;3697,07;Ontario;Solar;;;;
31/12/2036;3728,54;Ontario;Solar;;;;
31/12/2037;3755,66;Ontario;Solar;;;;
31/12/2038;3778,99;Ontario;Solar;;;;
31/12/2039;3799,05;Ontario;Solar;;;;
31/12/2040;3816,31;Ontario;Solar;;;;
31/12/2041;3831,14;Ontario;Solar;;;;
31/12/2042;3843,90;Ontario;Solar;;;;
31/12/2043;3854,86;Ontario;Solar;;;;
31/12/2044;3864,27;Ontario;Solar;;;;
31/12/2045;3872,36;Ontario;Solar;;;;
31/12/2046;3879,31;Ontario;Solar;;;;
31/12/2047;3885,28;Ontario;Solar;;;;
31/12/2048;3890,41;Ontario;Solar;;;;
31/12/2049;3894,82;Ontario;Solar;;;;
31/12/2050;3898,60;Ontario;Solar;;;;
31/12/2051;3901,85;Ontario;Solar;;;;
31/12/2024;12084,44;Ontario;Uranium;;;;
31/12/2025;12260,44;Ontario;Uranium;;;;
31/12/2026;12518,67;Ontario;Uranium;;;;
31/12/2027;12663,22;Ontario;Uranium;;;;
31/12/2028;12747,01;Ontario;Uranium;;;;
31/12/2029;12724,27;Ontario;Uranium;;;;
31/12/2030;12688,16;Ontario;Uranium;;;;
31/12/2031;12643,87;Ontario;Uranium;;;;
31/12/2032;12611,07;Ontario;Uranium;;;;
31/12/2033;12593,42;Ontario;Uranium;;;;
31/12/2034;12590,26;Ontario;Uranium;;;;
31/12/2035;12594,38;Ontario;Uranium;;;;
31/12/2036;12601,37;Ontario;Uranium;;;;
31/12/2037;12607,63;Ontario;Uranium;;;;
31/12/2038;12611,61;Ontario;Uranium;;;;
31/12/2039;12613,16;Ontario;Uranium;;;;
31/12/2040;12613,04;Ontario;Uranium;;;;
31/12/2041;12612,09;Ontario;Uranium;;;;
31/12/2042;12611,01;Ontario;Uranium;;;;
31/12/2043;12610,19;Ontario;Uranium;;;;
31/12/2044;12609,75;Ontario;Uranium;;;;
31/12/2045;12609,65;Ontario;Uranium;;;;
31/12/2046;12609,75;Ontario;Uranium;;;;
31/12/2047;12609,92;Ontario;Uranium;;;;
31/12/2048;12610,07;Ontario;Uranium;;;;
31/12/2049;12610,17;Ontario;Uranium;;;;
31/12/2050;12610,21;Ontario;Uranium;;;;
31/12/2051;12610,21;Ontario;Uranium;;;;
31/12/2024;-4,13;Ontario;Coal & Coke;;;;
31/12/2025;-6,52;Ontario;Coal & Coke;;;;
31/12/2026;-8,88;Ontario;Coal & Coke;;;;
31/12/2027;-10,97;Ontario;Coal & Coke;;;;
31/12/2028;-12,58;Ontario;Coal & Coke;;;;
31/12/2029;-13,55;Ontario;Coal & Coke;;;;
31/12/2030;-14,19;Ontario;Coal & Coke;;;;
31/12/2031;-14,49;Ontario;Coal & Coke;;;;
31/12/2032;-14,54;Ontario;Coal & Coke;;;;
31/12/2033;-14,45;Ontario;Coal & Coke;;;;
31/12/2034;-14,29;Ontario;Coal & Coke;;;;
31/12/2035;-14,09;Ontario;Coal & Coke;;;;
31/12/2036;-13,90;Ontario;Coal & Coke;;;;
31/12/2037;-13,74;Ontario;Coal & Coke;;;;
31/12/2038;-13,61;Ontario;Coal & Coke;;;;
31/12/2039;-13,52;Ontario;Coal & Coke;;;;
31/12/2040;-13,46;Ontario;Coal & Coke;;;;
31/12/2041;-13,43;Ontario;Coal & Coke;;;;
31/12/2042;-13,42;Ontario;Coal & Coke;;;;
31/12/2043;-13,42;Ontario;Coal & Coke;;;;
31/12/2044;-13,43;Ontario;Coal & Coke;;;;
31/12/2045;-13,44;Ontario;Coal & Coke;;;;
31/12/2046;-13,46;Ontario;Coal & Coke;;;;
31/12/2047;-13,47;Ontario;Coal & Coke;;;;
31/12/2048;-13,48;Ontario;Coal & Coke;;;;
31/12/2049;-13,49;Ontario;Coal & Coke;;;;
31/12/2050;-13,49;Ontario;Coal & Coke;;;;
31/12/2051;-13,50;Ontario;Coal & Coke;;;;
31/12/2024;8819,64;Ontario;Natural Gas;;;;
31/12/2025;8860,86;Ontario;Natural Gas;;;;
31/12/2026;8869,70;Ontario;Natural Gas;;;;
31/12/2027;8874,30;Ontario;Natural Gas;;;;
31/12/2028;8875,19;Ontario;Natural Gas;;;;
31/12/2029;8872,84;Ontario;Natural Gas;;;;
31/12/2030;8871,52;Ontario;Natural Gas;;;;
31/12/2031;8871,01;Ontario;Natural Gas;;;;
31/12/2032;8870,71;Ontario;Natural Gas;;;;
31/12/2033;8870,63;Ontario;Natural Gas;;;;
31/12/2034;8870,68;Ontario;Natural Gas;;;;
31/12/2035;8870,71;Ontario;Natural Gas;;;;
31/12/2036;8870,73;Ontario;Natural Gas;;;;
31/12/2037;8870,75;Ontario;Natural Gas;;;;
31/12/2038;8870,75;Ontario;Natural Gas;;;;
31/12/2039;8870,75;Ontario;Natural Gas;;;;
31/12/2040;8870,75;Ontario;Natural Gas;;;;
31/12/2041;8870,75;Ontario;Natural Gas;;;;
31/12/2042;8870,75;Ontario;Natural Gas;;;;
31/12/2043;8870,75;Ontario;Natural Gas;;;;
31/12/2044;8870,75;Ontario;Natural Gas;;;;
31/12/2045;8870,75;Ontario;Natural Gas;;;;
31/12/2046;8870,75;Ontario;Natural Gas;;;;
31/12/2047;8870,75;Ontario;Natural Gas;;;;
31/12/2048;8870,75;Ontario;Natural Gas;;;;
31/12/2049;8870,75;Ontario;Natural Gas;;;;
31/12/2050;8870,75;Ontario;Natural Gas;;;;
31/12/2051;8870,75;Ontario;Natural Gas;;;;
31/12/2024;237,23;Ontario;Oil;;;;
31/12/2025;236,84;Ontario;Oil;;;;
31/12/2026;236,53;Ontario;Oil;;;;
31/12/2027;236,42;Ontario;Oil;;;;
31/12/2028;236,51;Ontario;Oil;;;;
31/12/2029;236,77;Ontario;Oil;;;;
31/12/2030;236,79;Ontario;Oil;;;;
31/12/2031;236,81;Ontario;Oil;;;;
31/12/2032;236,81;Ontario;Oil;;;;
31/12/2033;236,81;Ontario;Oil;;;;
31/12/2034;236,80;Ontario;Oil;;;;
31/12/2035;236,80;Ontario;Oil;;;;
31/12/2036;236,80;Ontario;Oil;;;;
31/12/2037;236,80;Ontario;Oil;;;;
31/12/2038;236,80;Ontario;Oil;;;;
31/12/2039;236,80;Ontario;Oil;;;;
31/12/2040;236,80;Ontario;Oil;;;;
31/12/2041;236,80;Ontario;Oil;;;;
31/12/2042;236,80;Ontario;Oil;;;;
31/12/2043;236,80;Ontario;Oil;;;;
31/12/2044;236,80;Ontario;Oil;;;;
31/12/2045;236,80;Ontario;Oil;;;;
31/12/2046;236,80;Ontario;Oil;;;;
31/12/2047;236,80;Ontario;Oil;;;;
31/12/2048;236,80;Ontario;Oil;;;;
31/12/2049;236,80;Ontario;Oil;;;;
31/12/2050;236,80;Ontario;Oil;;;;
31/12/2051;236,80;Ontario;Oil;;;;
31/12/2024;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2025;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2026;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2027;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2028;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2029;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2030;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2031;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2032;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2033;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2034;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2035;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2036;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2037;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2038;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2039;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2040;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2041;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2042;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2043;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2044;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2045;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2046;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2047;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2048;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2049;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2050;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2051;0,00;Prince Edward Island;Hydro / Wave / Tidal;;;;
31/12/2024;267,00;Prince Edward Island;Wind;;;;
31/12/2025;274,74;Prince Edward Island;Wind;;;;
31/12/2026;282,14;Prince Edward Island;Wind;;;;
31/12/2027;284,32;Prince Edward Island;Wind;;;;
31/12/2028;286,73;Prince Edward Island;Wind;;;;
31/12/2029;289,30;Prince Edward Island;Wind;;;;
31/12/2030;292,12;Prince Edward Island;Wind;;;;
31/12/2031;294,36;Prince Edward Island;Wind;;;;
31/12/2032;296,03;Prince Edward Island;Wind;;;;
31/12/2033;297,61;Prince Edward Island;Wind;;;;
31/12/2034;299,05;Prince Edward Island;Wind;;;;
31/12/2035;300,33;Prince Edward Island;Wind;;;;
31/12/2036;301,42;Prince Edward Island;Wind;;;;
31/12/2037;302,36;Prince Edward Island;Wind;;;;
31/12/2038;303,20;Prince Edward Island;Wind;;;;
31/12/2039;303,94;Prince Edward Island;Wind;;;;
31/12/2040;304,59;Prince Edward Island;Wind;;;;
31/12/2041;305,15;Prince Edward Island;Wind;;;;
31/12/2042;305,65;Prince Edward Island;Wind;;;;
31/12/2043;306,09;Prince Edward Island;Wind;;;;
31/12/2044;306,47;Prince Edward Island;Wind;;;;
31/12/2045;306,81;Prince Edward Island;Wind;;;;
31/12/2046;307,10;Prince Edward Island;Wind;;;;
31/12/2047;307,36;Prince Edward Island;Wind;;;;
31/12/2048;307,59;Prince Edward Island;Wind;;;;
31/12/2049;307,78;Prince Edward Island;Wind;;;;
31/12/2050;307,96;Prince Edward Island;Wind;;;;
31/12/2051;308,11;Prince Edward Island;Wind;;;;
31/12/2024;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2025;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2026;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2027;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2028;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2029;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2030;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2031;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2032;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2033;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2034;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2035;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2036;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2037;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2038;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2039;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2040;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2041;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2042;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2043;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2044;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2045;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2046;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2047;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2048;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2049;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2050;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2051;2,10;Prince Edward Island;Biomass / Geothermal;;;;
31/12/2024;0,00;Prince Edward Island;Solar;;;;
31/12/2025;0,00;Prince Edward Island;Solar;;;;
31/12/2026;0,00;Prince Edward Island;Solar;;;;
31/12/2027;0,00;Prince Edward Island;Solar;;;;
31/12/2028;0,00;Prince Edward Island;Solar;;;;
31/12/2029;0,00;Prince Edward Island;Solar;;;;
31/12/2030;0,00;Prince Edward Island;Solar;;;;
31/12/2031;0,00;Prince Edward Island;Solar;;;;
31/12/2032;0,00;Prince Edward Island;Solar;;;;
31/12/2033;0,00;Prince Edward Island;Solar;;;;
31/12/2034;0,00;Prince Edward Island;Solar;;;;
31/12/2035;0,00;Prince Edward Island;Solar;;;;
31/12/2036;0,00;Prince Edward Island;Solar;;;;
31/12/2037;0,00;Prince Edward Island;Solar;;;;
31/12/2038;0,00;Prince Edward Island;Solar;;;;
31/12/2039;0,00;Prince Edward Island;Solar;;;;
31/12/2040;0,00;Prince Edward Island;Solar;;;;
31/12/2041;0,00;Prince Edward Island;Solar;;;;
31/12/2042;0,00;Prince Edward Island;Solar;;;;
31/12/2043;0,00;Prince Edward Island;Solar;;;;
31/12/2044;0,00;Prince Edward Island;Solar;;;;
31/12/2045;0,00;Prince Edward Island;Solar;;;;
31/12/2046;0,00;Prince Edward Island;Solar;;;;
31/12/2047;0,00;Prince Edward Island;Solar;;;;
31/12/2048;0,00;Prince Edward Island;Solar;;;;
31/12/2049;0,00;Prince Edward Island;Solar;;;;
31/12/2050;0,00;Prince Edward Island;Solar;;;;
31/12/2051;0,00;Prince Edward Island;Solar;;;;
31/12/2024;0,00;Prince Edward Island;Uranium;;;;
31/12/2025;0,00;Prince Edward Island;Uranium;;;;
31/12/2026;0,00;Prince Edward Island;Uranium;;;;
31/12/2027;0,00;Prince Edward Island;Uranium;;;;
31/12/2028;0,00;Prince Edward Island;Uranium;;;;
31/12/2029;0,00;Prince Edward Island;Uranium;;;;
31/12/2030;0,00;Prince Edward Island;Uranium;;;;
31/12/2031;0,00;Prince Edward Island;Uranium;;;;
31/12/2032;0,00;Prince Edward Island;Uranium;;;;
31/12/2033;0,00;Prince Edward Island;Uranium;;;;
31/12/2034;0,00;Prince Edward Island;Uranium;;;;
31/12/2035;0,00;Prince Edward Island;Uranium;;;;
31/12/2036;0,00;Prince Edward Island;Uranium;;;;
31/12/2037;0,00;Prince Edward Island;Uranium;;;;
31/12/2038;0,00;Prince Edward Island;Uranium;;;;
31/12/2039;0,00;Prince Edward Island;Uranium;;;;
31/12/2040;0,00;Prince Edward Island;Uranium;;;;
31/12/2041;0,00;Prince Edward Island;Uranium;;;;
31/12/2042;0,00;Prince Edward Island;Uranium;;;;
31/12/2043;0,00;Prince Edward Island;Uranium;;;;
31/12/2044;0,00;Prince Edward Island;Uranium;;;;
